,work_year,experience_level,employment_type,job_title,remote_ratio,company_location,company_size,salary_usd
2090,2022,SE,1,Data Analyst,100,US,2,55000
2091,2022,SE,1,Data Engineer,0,US,2,178750
2092,2022,SE,1,Data Engineer,0,US,2,160000
2093,2022,MI,1,Data Scientist,100,FR,2,73200
2094,2022,MI,1,Data Scientist,100,FR,2,61000
2095,2022,MI,1,Machine Learning Scientist,0,US,2,165000
2096,2022,MI,1,Machine Learning Scientist,0,US,2,135000
2097,2022,SE,1,Analytics Engineer,100,US,2,170000
2098,2022,SE,1,Analytics Engineer,100,US,2,125000
2099,2022,SE,1,Data Engineer,0,US,2,105000
2100,2022,SE,1,Data Engineer,0,US,2,70000
2101,2022,SE,1,Data Scientist,0,US,2,130000
2102,2022,SE,1,Data Scientist,0,US,2,95000
2103,2022,SE,1,Data Scientist,0,US,2,203500
2104,2022,SE,1,Data Scientist,0,US,2,152000
2105,2022,SE,1,Data Engineer,100,US,2,197430
2106,2022,SE,1,Data Engineer,100,US,2,134760
2107,2022,MI,1,Data Scientist,100,US,2,120000
2108,2022,SE,1,Data Engineer,0,US,2,197000
2109,2022,SE,1,Data Engineer,0,US,2,99000
2110,2022,SE,1,Data Engineer,100,US,2,220000
2111,2022,SE,1,Data Engineer,100,US,2,162000
2112,2022,MI,1,Data Engineer,0,LT,2,128246.4
2113,2022,MI,1,Data Engineer,0,LT,2,91939.2
2114,2022,MI,1,Data Science Consultant,0,GB,2,80370
2115,2022,MI,1,Data Science Consultant,0,GB,2,59220
2116,2022,SE,1,Data Architect,100,US,2,149040
2117,2022,SE,1,Data Architect,100,US,2,113900
2118,2020,MI,1,Business Data Analyst,0,US,2,95000
2119,2021,SE,1,Data Analyst,100,US,1,115000
2120,2022,SE,1,Data Analyst,100,AU,3,171000
2121,2022,EN,1,Data Analytics Engineer,100,AR,1,13000
2122,2022,SE,1,Data Engineer,0,US,2,100000
2123,2022,SE,1,Data Engineer,0,US,2,78000
2124,2022,SE,1,Data Engineer,0,US,2,120000
2125,2022,SE,1,Data Engineer,0,US,2,95000
2126,2022,SE,1,Data Specialist,0,US,2,110000
2127,2022,SE,1,Data Specialist,0,US,2,70000
2128,2022,EN,3,Data Analytics Consultant,100,US,1,50000
2129,2022,SE,1,Data Scientist,0,US,2,185900
2130,2022,SE,1,Data Scientist,0,US,2,129300
2131,2022,MI,1,Data Analyst,0,US,2,150000
2132,2022,MI,1,Data Analyst,0,US,2,100000
2133,2022,SE,1,Data Engineer,100,US,2,230000
2134,2022,SE,1,Data Engineer,100,US,2,154600
2135,2022,SE,1,Machine Learning Engineer,0,US,2,204500
2136,2022,SE,1,Machine Learning Engineer,0,US,2,142200
2137,2022,MI,1,Data Engineer,100,US,2,160000
2138,2022,MI,1,Data Engineer,100,US,2,75000
2139,2022,SE,1,Data Scientist,0,ES,2,54900
2140,2022,SE,1,Data Scientist,0,ES,2,43920
2141,2022,SE,1,Data Engineer,0,US,2,213000
2142,2022,SE,1,Data Engineer,0,US,2,152000
2143,2022,SE,1,Data Scientist,100,US,2,140000
2144,2022,SE,1,Data Scientist,100,US,2,120000
2145,2022,SE,1,Data Scientist,0,US,2,110000
2146,2022,SE,1,Data Scientist,0,US,2,70000
2147,2022,SE,1,Machine Learning Software Engineer,100,CA,2,227200
2148,2022,SE,1,Machine Learning Software Engineer,100,CA,2,168000
2149,2021,EN,1,3D Computer Vision Researcher,0,AS,2,20000
2150,2022,MI,1,Data Scientist,0,DE,2,74420
2151,2022,MI,1,Data Scientist,0,DE,2,70760
2152,2022,SE,1,ML Engineer,100,US,2,243000
2153,2022,SE,1,ML Engineer,100,US,2,183000
2154,2022,SE,1,Data Engineer,0,US,2,175000
2155,2022,SE,1,Data Engineer,0,US,2,150000
2156,2022,MI,1,Data Scientist,100,US,2,130000
2157,2022,MI,1,Data Scientist,100,US,2,90000
2158,2022,MI,1,Data Analyst,0,US,2,165000
2159,2022,MI,1,Data Analyst,0,US,2,124000
2160,2022,SE,1,Data Engineer,0,CA,2,178000
2161,2022,SE,1,Data Engineer,0,CA,2,132000
2163,2022,SE,1,Data Engineer,0,US,2,130000
2164,2022,SE,1,Data Analyst,0,US,2,169000
2165,2022,SE,1,Data Analyst,0,US,2,110600
2166,2022,SE,1,Data Analyst,100,US,2,116000
2167,2022,SE,1,Data Analyst,100,US,2,96000
2168,2022,SE,1,Data Analyst,0,GB,2,105750
2169,2022,SE,1,Data Analyst,0,GB,2,80370
2170,2022,SE,1,Data Analyst,0,US,2,105000
2171,2022,SE,1,Data Analyst,0,US,2,70000
2172,2022,MI,1,Machine Learning Researcher,50,CA,3,112340
2173,2022,SE,1,Data Engineer,100,US,2,194000
2174,2022,SE,1,Data Engineer,100,US,2,129400
2175,2022,SE,1,Data Architect,100,US,2,190000
2176,2022,SE,1,Data Architect,100,US,2,135000
2177,2022,SE,1,Data Analyst,0,US,2,100000
2178,2022,SE,1,Data Analyst,0,US,2,70000
2179,2022,EN,1,Machine Learning Engineer,0,US,2,189750
2180,2022,EN,1,Machine Learning Engineer,0,US,2,140250
2181,2022,SE,1,Data Analyst,0,US,2,130000
2182,2022,SE,1,Data Analyst,0,US,2,100000
2183,2022,MI,1,Data Analyst,0,US,2,160000
2184,2022,MI,1,Data Analyst,0,US,2,109000
2185,2022,SE,1,Research Engineer,0,US,2,250000
2186,2022,SE,1,Research Engineer,0,US,2,150000
2187,2022,MI,1,Data Analyst,0,US,2,206000
2188,2022,MI,1,Data Analyst,0,US,2,160000
2189,2022,SE,1,Data Engineer,0,US,2,135000
2190,2022,SE,1,Data Engineer,0,US,2,120000
2191,2022,SE,1,Machine Learning Engineer,100,FR,2,134200
2192,2022,SE,1,Machine Learning Engineer,100,FR,2,85400
2193,2022,EN,1,Data Engineer,0,US,2,160000
2194,2022,EN,1,Data Engineer,0,US,2,135000
2195,2022,MI,1,Data Analyst,0,US,2,150000
2196,2022,MI,1,Data Analyst,0,US,2,100000
2197,2022,MI,1,Data Engineer,0,US,2,120000
2198,2022,MI,1,Data Engineer,0,US,2,95000
2199,2022,SE,1,Data Engineer,0,ES,2,79300
2200,2022,SE,1,Data Engineer,0,ES,2,48800
2201,2022,SE,1,Data Engineer,0,US,2,191200
2202,2022,SE,1,Data Engineer,0,US,2,130000
2203,2022,SE,1,Data Engineer,0,US,2,191200
2204,2022,SE,1,Data Engineer,0,US,2,130000
2205,2022,EN,1,Machine Learning Research Engineer,50,DE,3,76860
2206,2022,EN,1,3D Computer Vision Researcher,100,CR,1,50000
2207,2022,SE,1,Data Engineer,0,US,3,230000
2208,2022,SE,1,Data Engineer,0,US,3,154600
2209,2022,SE,1,Data Engineer,0,US,2,120000
2210,2022,SE,1,Data Engineer,0,US,2,95000
2211,2022,SE,1,Data Scientist,0,US,2,140000
2212,2022,SE,1,Data Scientist,0,US,2,120000
2213,2022,SE,1,Data Analyst,0,US,2,169000
2214,2022,SE,1,Data Analyst,0,US,2,110600
2215,2022,MI,1,Data Analyst,100,US,3,80000
2216,2022,SE,1,Data Engineer,0,US,2,185900
2217,2022,SE,1,Data Engineer,0,US,2,129300
2218,2022,SE,1,Analytics Engineer,0,US,2,135000
2219,2022,SE,1,Analytics Engineer,0,US,2,110000
2220,2022,MI,1,Data Analytics Manager,0,US,2,155000
2221,2022,MI,1,Data Analytics Manager,0,US,2,140000
2222,2022,SE,1,Data Engineer,100,US,2,205000
2223,2022,SE,1,Data Engineer,100,US,2,150000
2224,2022,SE,1,Data Engineer,0,US,2,179500
2225,2022,SE,1,Data Engineer,0,US,2,134000
2226,2022,MI,1,Data Scientist,0,US,2,180000
2227,2022,MI,1,Data Scientist,0,US,2,120000
2228,2022,SE,1,Data Scientist,0,US,2,185900
2229,2022,SE,1,Data Scientist,0,US,2,129300
2230,2022,SE,1,Data Scientist,100,US,2,175000
2231,2022,SE,1,Data Scientist,100,US,2,145000
2232,2022,SE,1,Data Architect,100,US,2,235000
2233,2022,SE,1,Data Architect,100,US,2,175000
2234,2022,EN,1,Data Science Consultant,50,ES,3,31720
2235,2022,MI,1,Data Engineer,100,US,2,160000
2236,2022,MI,1,Data Engineer,100,US,2,90000
2237,2022,SE,1,Data Engineer,0,ES,2,79300
2238,2022,SE,1,Data Engineer,0,ES,2,42700
2239,2022,SE,1,Data Engineer,0,US,2,145000
2240,2022,SE,1,Data Engineer,0,US,2,115000
2241,2022,MI,1,Data Specialist,0,US,2,165000
2242,2022,MI,1,Data Specialist,0,US,2,135000
2243,2022,SE,1,Data Engineer,0,US,2,168400
2244,2022,SE,1,Data Engineer,0,US,2,105200
2245,2022,MI,1,Deep Learning Engineer,100,GB,2,98700
2246,2022,MI,1,Deep Learning Engineer,100,GB,2,56400
2247,2022,SE,1,Data Engineer,0,US,2,200000
2248,2022,SE,1,Data Engineer,0,US,2,160000
2249,2022,SE,1,Data Scientist,0,ES,2,54900
2250,2022,SE,1,Data Scientist,0,ES,2,43920
2251,2022,SE,1,Data Scientist,0,US,2,198800
2252,2022,SE,1,Data Scientist,0,US,2,122600
2253,2022,EN,3,Machine Learning Engineer,100,IR,2,100000
2254,2022,MI,1,BI Data Analyst,50,FR,2,122000
2255,2022,SE,1,Data Analyst,0,US,2,130000
2256,2022,SE,1,Data Analyst,0,US,2,100000
2257,2022,MI,1,Analytics Engineer,0,GB,2,119850
2258,2022,MI,1,Analytics Engineer,0,GB,2,84600
2259,2022,SE,1,Data Engineer,100,US,2,125000
2260,2022,SE,1,Data Engineer,100,US,2,110000
2261,2022,MI,1,Data Analyst,0,US,2,165000
2262,2022,MI,1,Data Analyst,0,US,2,124000
2263,2022,SE,1,Data Scientist,100,US,2,148000
2264,2022,SE,1,Data Scientist,100,US,2,107000
2265,2022,MI,1,Data Analyst,0,US,2,150000
2266,2022,MI,1,Data Analyst,0,US,2,100000
2267,2022,EN,1,Data Engineer,0,US,2,160000
2268,2022,EN,1,Data Engineer,0,US,2,135000
2269,2022,MI,1,Data Engineer,0,US,2,120000
2270,2022,MI,1,Data Engineer,0,US,2,95000
2271,2022,SE,1,Data Engineer,0,US,2,153600
2272,2022,SE,1,Data Engineer,0,US,2,106800
2273,2022,MI,1,Data Analyst,0,CA,2,100000
2274,2022,MI,1,Data Analyst,0,CA,2,65000
2275,2022,MI,1,Data Engineer,0,US,2,120000
2276,2022,MI,1,Data Engineer,0,US,2,95000
2277,2022,SE,1,Data Engineer,0,PT,2,73200
2278,2022,SE,1,Data Engineer,0,PT,2,42700
2280,2022,EX,1,Data Engineer,100,US,2,239000
2282,2022,SE,1,Data Science Manager,0,US,2,245100
2283,2022,SE,1,Data Scientist,100,US,2,168000
2284,2022,SE,1,Data Scientist,100,US,2,130000
2285,2022,SE,1,Data Scientist,100,US,2,136000
2286,2022,SE,1,Data Scientist,100,US,2,104000
2287,2022,MI,1,Data Engineer,100,US,2,161000
2288,2022,MI,1,Data Engineer,100,US,2,118000
2289,2022,SE,1,Applied Scientist,100,US,2,205000
2290,2022,SE,1,Applied Scientist,100,US,2,184000
2291,2022,SE,1,Data Scientist,0,US,2,185900
2292,2022,SE,1,Data Scientist,0,US,2,129300
2293,2022,SE,1,Data Science Manager,0,US,2,247500
2294,2022,SE,1,Data Science Manager,0,US,2,172200
2295,2022,SE,1,Data Management Specialist,0,IT,3,79300
2296,2022,SE,1,Data Analyst,0,US,2,177000
2297,2022,SE,1,Data Analyst,0,US,2,131000
2298,2022,SE,1,Applied Scientist,100,US,2,205000
2299,2022,SE,1,Applied Scientist,100,US,2,184000
2300,2022,SE,1,Data Engineer,0,US,2,146000
2301,2022,SE,1,Data Engineer,0,US,2,102000
2302,2022,SE,1,Data Analyst,0,US,2,169000
2303,2022,SE,1,Data Analyst,0,US,2,110600
2304,2022,SE,1,Applied Scientist,100,US,2,230000
2305,2022,SE,1,Applied Scientist,100,US,2,196000
2306,2022,SE,1,Data Engineer,0,US,2,135000
2307,2022,SE,1,Data Engineer,0,US,2,100000
2308,2022,MI,1,Data Engineer,0,US,2,80000
2309,2022,MI,1,Data Engineer,0,US,2,65000
2310,2022,SE,1,Data Engineer,0,US,2,135000
2311,2022,SE,1,Data Engineer,0,US,2,100000
2312,2022,SE,1,Data Engineer,100,GB,2,70500
2313,2022,SE,1,Data Engineer,100,GB,2,49350
2314,2022,MI,1,Data Engineer,100,US,2,175000
2315,2022,MI,1,Data Engineer,100,US,2,135000
2316,2022,EN,1,Data Scientist,0,US,2,80000
2317,2022,SE,1,Data Engineer,100,US,2,231250
2318,2022,SE,1,Data Engineer,100,US,2,138750
2319,2022,SE,1,Analytics Engineer,100,US,2,193750
2320,2022,SE,1,Analytics Engineer,100,US,2,116250
2321,2022,SE,1,Data Engineer,100,US,2,231250
2322,2022,SE,1,Data Engineer,100,US,2,138750
2323,2022,SE,1,Analytics Engineer,100,US,2,231250
2324,2022,SE,1,Analytics Engineer,100,US,2,138750
2325,2022,SE,1,Analytics Engineer,100,US,2,231250
2326,2022,SE,1,Analytics Engineer,100,US,2,138750
2327,2022,SE,1,Data Engineer,100,US,2,193750
2328,2022,SE,1,Data Engineer,100,US,2,116250
2329,2022,SE,1,Data Scientist,100,US,2,208000
2330,2022,SE,1,Data Scientist,100,US,2,127000
2332,2022,SE,1,Research Scientist,100,US,2,196000
2333,2022,SE,1,Machine Learning Engineer,0,US,2,204500
2334,2022,SE,1,Machine Learning Engineer,0,US,2,142200
2335,2021,MI,3,Autonomous Vehicle Technician,50,BS,2,45555
2336,2022,SE,1,Data Engineer,0,US,2,185900
2337,2022,SE,1,Data Engineer,0,US,2,129300
2338,2022,SE,1,Data Scientist,0,ES,2,54900
2339,2022,SE,1,Data Scientist,0,ES,2,43920
2340,2022,SE,1,Machine Learning Engineer,0,US,2,204500
2341,2022,SE,1,Machine Learning Engineer,0,US,2,142200
2342,2022,SE,1,Data Scientist,100,US,2,205000
2343,2022,SE,1,Data Scientist,100,US,2,185000
2344,2022,SE,1,Data Scientist,0,US,2,185900
2345,2022,SE,1,Data Scientist,0,US,2,129300
2346,2022,SE,1,Machine Learning Engineer,0,US,2,247500
2347,2022,SE,1,Machine Learning Engineer,0,US,2,172200
2348,2022,EN,1,Data Engineer,0,US,2,160000
2349,2022,EN,1,Data Engineer,0,US,2,135000
2350,2022,MI,1,Data Analyst,0,US,2,150000
2351,2022,MI,1,Data Analyst,0,US,2,100000
2352,2022,SE,1,Data Analyst,0,US,2,110000
2353,2022,SE,1,Data Analyst,0,US,2,95000
2354,2022,SE,1,Data Scientist,0,US,2,185900
2355,2022,SE,1,Data Scientist,0,US,2,129300
2356,2022,SE,1,Applied Scientist,100,US,2,205000
2357,2022,SE,1,Applied Scientist,100,US,2,184000
2358,2022,EN,1,Data Scientist,100,HU,2,23100
2360,2022,SE,1,Data Engineer,0,US,2,191200
2361,2022,SE,1,Data Engineer,0,US,2,130000
2362,2022,SE,1,Data Scientist,0,US,2,225000
2363,2022,SE,1,Data Scientist,0,US,2,156400
2364,2022,SE,1,Data Analyst,0,US,2,169000
2365,2022,SE,1,Data Analyst,0,US,2,110600
2366,2022,SE,1,Machine Learning Engineer,0,US,2,204500
2367,2022,SE,1,Machine Learning Engineer,0,US,2,142200
2368,2022,MI,1,Machine Learning Engineer,0,GB,2,119850
2369,2022,MI,1,Machine Learning Engineer,0,GB,2,91650
2370,2022,SE,1,Data Scientist,0,US,2,185900
2371,2022,SE,1,Data Scientist,0,US,2,129300
2372,2022,SE,1,Data Scientist,0,US,2,140700
2373,2022,SE,1,Data Scientist,0,US,2,93800
2375,2022,SE,1,Data Scientist,100,US,2,135000
2376,2022,SE,1,Data Analyst,100,US,2,115934
2377,2022,SE,1,Data Analyst,100,US,2,81666
2378,2022,EN,4,BI Analyst,100,US,3,12000
2379,2022,MI,1,Machine Learning Engineer,100,CH,3,110000
2380,2022,EN,1,Machine Learning Developer,100,DE,1,33000
2381,2022,EN,1,Machine Learning Scientist,100,DE,1,40260
2382,2022,SE,1,Machine Learning Engineer,0,US,2,201000
2383,2022,SE,1,Machine Learning Engineer,0,US,2,119000
2384,2022,SE,1,Data Engineer,100,US,2,175000
2385,2022,SE,1,Data Engineer,100,US,2,150000
2386,2022,SE,1,Data Analyst,0,US,2,154560
2387,2022,SE,1,Data Analyst,0,US,2,123648
2388,2022,SE,1,Data Analyst,0,US,2,130000
2389,2022,SE,1,Data Analyst,0,US,2,100000
2390,2022,MI,1,Data Engineer,0,US,2,170000
2391,2022,MI,1,Data Engineer,0,US,2,145000
2392,2022,SE,1,Data Engineer,100,US,2,135000
2393,2022,SE,1,Data Engineer,100,US,2,100000
2394,2022,SE,1,Data Scientist,0,US,2,247500
2395,2022,SE,1,Data Scientist,0,US,2,172200
2396,2022,SE,1,Data Scientist,100,US,2,177500
2397,2022,SE,1,Data Scientist,100,US,2,134000
2398,2022,SE,1,Data Scientist,0,US,2,185900
2399,2022,SE,1,Data Scientist,0,US,2,129300
2400,2022,SE,1,Data Architect,100,US,2,192564
2401,2022,SE,1,Data Architect,100,US,2,144854
2402,2022,SE,1,Data Analyst,0,US,2,130000
2403,2022,SE,1,Data Analyst,0,US,2,105000
2404,2022,SE,1,Data Engineer,100,US,2,179305
2405,2022,SE,1,Data Engineer,100,US,2,142127
2407,2022,SE,1,Data Engineer,100,US,2,225000
2408,2022,SE,1,Data Scientist,100,US,2,243900
2409,2022,SE,1,Data Scientist,100,US,2,156600
2410,2022,MI,1,Data Analyst,0,US,2,206000
2411,2022,MI,1,Data Analyst,0,US,2,160000
2412,2022,MI,1,Data Analyst,0,US,2,109000
2413,2022,MI,1,Data Analyst,0,US,2,79000
2414,2022,MI,1,Data Analyst,0,US,2,160000
2415,2022,MI,1,Data Analyst,0,US,2,109000
2416,2022,MI,1,Data Scientist Lead,50,AT,3,103700
2417,2022,SE,1,Data Engineer,100,US,2,182500
2418,2022,SE,1,Data Engineer,100,US,2,128500
2419,2022,MI,1,Data Engineer,100,US,2,160000
2420,2022,MI,1,Data Engineer,100,US,2,90000
2421,2022,EN,1,Data Manager,100,US,2,77300
2422,2022,EN,1,Data Manager,100,US,2,45600
2423,2022,SE,1,Data Analyst,100,US,2,127000
2424,2022,SE,1,Data Analyst,100,US,2,110000
2425,2022,SE,1,Data Architect,100,US,2,210000
2426,2022,SE,1,Data Architect,100,US,2,136000
2427,2022,SE,1,Cloud Data Engineer,100,SK,1,14640
2428,2022,SE,1,Data Engineer,100,US,2,170000
2429,2022,SE,1,Data Engineer,100,US,2,140000
2430,2022,SE,1,Data Engineer,0,US,2,247500
2431,2022,SE,1,Data Engineer,0,US,2,172200
2432,2022,SE,1,Data Engineer,0,US,2,225000
2433,2022,SE,1,Data Engineer,0,US,2,184100
2434,2022,MI,1,Machine Learning Engineer,0,US,2,130000
2435,2022,MI,1,Machine Learning Engineer,0,US,2,90000
2436,2022,MI,1,Data Scientist,100,US,2,120000
2437,2022,MI,1,Data Scientist,100,US,2,100000
2438,2022,MI,1,Data Scientist,100,US,2,85000
2439,2022,MI,1,Data Scientist,100,US,2,78000
2440,2022,SE,1,Data Engineer,100,US,2,161000
2441,2022,SE,1,Data Engineer,100,US,2,110000
2442,2022,SE,1,Data Scientist,100,US,2,136000
2443,2022,SE,1,Data Scientist,100,US,2,104000
2444,2022,SE,1,Data Scientist,0,ES,2,54900
2445,2022,SE,1,Data Scientist,0,ES,2,43920
2446,2022,EX,1,Head of Data,0,US,2,205000
2447,2022,EX,1,Head of Data,0,US,2,160000
2448,2022,SE,1,Data Analyst,0,US,2,169000
2449,2022,SE,1,Data Analyst,0,US,2,110600
2450,2022,EN,1,Data Engineer,100,GB,2,70500
2451,2022,EN,1,Data Engineer,100,GB,2,56400
2452,2022,SE,1,Data Engineer,0,US,2,160000
2453,2022,SE,1,Data Engineer,0,US,2,130000
2454,2022,SE,1,Data Scientist,0,US,2,245000
2455,2022,SE,1,Data Scientist,0,US,2,180000
2456,2022,SE,1,Data Engineer,0,US,2,135000
2457,2022,SE,1,Data Engineer,0,US,2,100000
2458,2022,SE,1,Data Engineer,0,US,2,220000
2459,2022,SE,1,Data Engineer,0,US,2,150000
2460,2022,SE,1,Data Scientist,0,US,3,198440
2461,2022,SE,1,Data Scientist,0,US,3,144000
2462,2022,SE,1,Data Engineer,0,US,2,240000
2463,2022,SE,1,Data Engineer,0,US,2,170000
2464,2022,SE,1,Data Scientist,0,US,2,198440
2465,2022,SE,1,Data Scientist,0,US,2,144000
2466,2022,MI,1,Data Analyst,100,US,2,150000
2467,2022,MI,1,Data Analyst,100,US,2,100000
2468,2022,SE,1,Data Analyst,0,US,2,120000
2469,2022,SE,1,Data Analyst,0,US,2,95000
2470,2022,MI,1,Data Scientist,50,GB,2,66270
2471,2022,EN,1,Data Analyst,100,US,3,64000
2472,2022,EN,1,Data Scientist,50,FR,3,46360
2473,2022,SE,1,Machine Learning Engineer,100,CA,2,187200
2474,2022,SE,1,Machine Learning Engineer,100,CA,2,116100
2475,2022,SE,1,Data Analyst,0,US,2,150000
2476,2022,SE,1,Data Analyst,0,US,2,127000
2477,2022,SE,1,Data Engineer,100,US,2,275000
2478,2022,SE,1,Data Engineer,100,US,2,166000
2479,2022,SE,1,Data Scientist,0,US,2,159699
2480,2022,SE,1,Data Scientist,0,US,2,138938
2481,2022,EN,1,BI Analyst,50,US,3,76000
2482,2022,SE,1,Data Analyst,0,US,2,166700
2483,2022,SE,1,Data Analyst,0,US,2,119000
2484,2022,SE,1,Data Analyst,0,US,2,130000
2485,2022,SE,1,Data Analyst,0,US,2,100000
2486,2022,SE,1,Analytics Engineer,0,GB,2,118440
2487,2022,SE,1,Analytics Engineer,0,GB,2,105750
2488,2022,SE,1,Data Analyst,0,US,2,80000
2489,2022,SE,1,Data Analyst,0,US,2,52500
2490,2022,SE,1,Data Engineer,100,US,2,236000
2491,2022,SE,1,Data Engineer,100,US,2,182000
2492,2022,SE,1,Data Scientist,100,US,2,180000
2493,2022,SE,1,Data Scientist,100,US,2,140000
2494,2022,SE,1,Data Scientist,0,US,2,225000
2495,2022,SE,1,Data Scientist,0,US,2,156400
2496,2022,SE,1,Data Analyst,100,US,2,135000
2497,2022,SE,1,Data Analyst,100,US,2,100000
2498,2022,SE,1,Machine Learning Engineer,0,US,2,204500
2499,2022,SE,1,Machine Learning Engineer,0,US,2,142200
2500,2022,MI,1,Research Engineer,100,US,2,240000
2501,2022,EN,4,Data Analyst,50,US,1,125404
2503,2022,SE,1,Data Engineer,0,US,2,130000
2504,2022,SE,1,Data Engineer,100,US,2,195000
2505,2022,SE,1,Data Engineer,100,US,2,175000
2506,2022,SE,1,Data Engineer,0,US,2,155000
2507,2022,SE,1,Data Engineer,0,US,2,110000
2508,2022,SE,1,Data Operations Analyst,0,US,2,123000
2509,2022,SE,1,Data Operations Analyst,0,US,2,92250
2510,2022,SE,1,Data Engineer,0,US,2,170000
2511,2022,SE,1,Data Engineer,0,US,2,150000
2512,2022,MI,1,ML Engineer,100,US,2,180000
2513,2022,MI,1,ML Engineer,100,US,2,100000
2514,2022,SE,1,Data Engineer,100,US,2,97000
2515,2022,SE,1,Data Engineer,100,US,2,90000
2516,2022,SE,1,Data Engineer,0,US,2,200000
2517,2022,SE,1,Data Engineer,0,US,2,160000
2518,2022,SE,1,Machine Learning Engineer,100,US,2,210000
2519,2022,SE,1,Machine Learning Engineer,100,US,2,180000
2520,2022,SE,1,Data Engineer,0,US,2,260000
2521,2022,SE,1,Data Engineer,0,US,2,180000
2522,2022,EX,1,Analytics Engineer,100,US,2,210000
2523,2022,EX,1,Analytics Engineer,100,US,2,157000
2524,2022,EN,1,Data Scientist,100,US,2,180000
2525,2022,EN,1,Data Scientist,100,US,2,100000
2526,2022,MI,1,Data Analyst,0,US,2,80000
2527,2022,MI,1,Data Analyst,0,US,2,52500
2528,2022,SE,1,Data Architect,0,US,2,128000
2529,2022,SE,1,Data Architect,0,US,2,81500
2530,2022,SE,1,Data Operations Engineer,0,US,2,105000
2531,2022,SE,1,Data Operations Engineer,0,US,2,70000
2532,2022,SE,1,Data Scientist,0,US,2,175000
2533,2022,SE,1,Data Scientist,0,US,2,122500
2534,2022,SE,1,Data Engineer,0,US,2,171000
2535,2022,SE,1,Data Engineer,0,US,2,117000
2536,2022,SE,1,Data Scientist,0,US,3,202800
2537,2022,SE,1,Data Scientist,0,US,3,104300
2538,2022,SE,1,Data Analyst,0,ES,2,58560
2539,2022,SE,1,Data Analyst,0,ES,2,42700
2540,2022,SE,1,Data Engineer,0,US,2,197000
2541,2022,SE,1,Data Engineer,0,US,2,99000
2542,2022,SE,1,Data Engineer,0,US,2,160000
2543,2022,SE,1,Data Engineer,0,US,2,110000
2544,2022,SE,1,Data Scientist,0,US,2,185900
2545,2022,SE,1,Data Scientist,0,US,2,129300
2546,2022,MI,1,Data Scientist,100,MX,3,30000
2547,2022,MI,1,Analytics Engineer,100,BR,2,78000
2548,2022,MI,1,Analytics Engineer,100,BR,2,48000
2549,2022,SE,1,Data Engineer,0,US,2,170000
2550,2022,SE,1,Data Engineer,0,US,2,130000
2551,2022,SE,1,Data Analyst,0,US,2,150000
2552,2022,SE,1,Data Analyst,0,US,2,95000
2553,2022,MI,1,Data Engineer,100,BR,2,78000
2554,2022,MI,1,Data Engineer,100,BR,2,42000
2556,2022,SE,1,Data Architect,0,US,2,230400
2557,2022,SE,1,Data Engineer,0,US,2,145000
2558,2022,SE,1,Data Engineer,0,US,2,115000
2559,2022,MI,1,BI Analyst,100,BR,2,78000
2560,2022,MI,1,BI Analyst,100,BR,2,48000
2561,2022,SE,1,Data Analyst,100,US,2,175950
2562,2022,SE,1,Data Analyst,100,US,2,130050
2563,2022,SE,1,Data Engineer,0,US,3,205600
2564,2022,SE,1,Data Engineer,0,US,3,105700
2565,2022,SE,1,Data Analyst,100,US,2,236600
2566,2022,SE,1,Data Analyst,100,US,2,89200
2567,2022,MI,1,Data Scientist,100,BR,2,84000
2568,2022,MI,1,Data Scientist,100,BR,2,54000
2569,2022,EN,1,Data Scientist,100,US,3,80000
2570,2022,SE,1,Marketing Data Analyst,100,GB,1,200000
2571,2022,EN,1,Data Scientist,100,CA,3,78720
2572,2022,SE,1,Data Science Lead,50,US,1,165000
2573,2022,EN,1,Data Scientist,50,GB,3,38070
2574,2022,SE,1,Data Engineer,0,US,2,185900
2575,2022,SE,1,Data Engineer,0,US,2,129300
2576,2022,SE,1,Data Analyst,0,US,2,169000
2577,2022,SE,1,Data Analyst,0,US,2,110600
2578,2021,EN,1,Power BI Developer,50,IN,3,5600
2579,2021,MI,1,Data Engineer,50,AU,3,75000
2580,2022,SE,1,Data Engineer,0,US,2,225000
2581,2022,SE,1,Data Engineer,0,US,2,184100
2582,2022,SE,1,Data Scientist,0,US,2,185900
2583,2022,SE,1,Data Scientist,0,US,2,129300
2584,2022,SE,1,Data Scientist,0,US,2,225000
2585,2022,SE,1,Data Scientist,0,US,2,156400
2586,2022,SE,1,Data Scientist,0,US,2,185900
2587,2022,SE,1,Data Scientist,0,US,2,129300
2588,2022,EN,1,Machine Learning Engineer,0,US,1,108000
2589,2022,SE,1,Product Data Scientist,100,SG,3,8000
2590,2022,SE,1,Data Scientist,100,US,2,155000
2591,2022,SE,1,Data Scientist,100,US,2,38000
2592,2022,MI,1,Data Analyst,0,US,2,85000
2593,2022,MI,1,Data Analyst,0,US,2,65000
2594,2022,SE,1,Data Scientist,100,US,2,155000
2595,2022,SE,1,Data Scientist,100,US,2,38000
2596,2022,MI,1,Data Engineer,0,GB,2,126900
2597,2022,MI,1,Data Engineer,0,GB,2,105750
2598,2022,SE,1,Data Scientist,100,US,2,153600
2599,2022,SE,1,Data Scientist,100,US,2,106800
2600,2022,SE,1,Data Scientist,100,US,2,185000
2601,2022,SE,1,Data Scientist,100,US,2,50000
2602,2022,SE,1,Data Engineer,0,US,2,185900
